Epoch: 0, Train Loss: -0.32632690891054356, Validation Loss: -0.38080888986587524
Epoch: 74, Train Loss: -0.7599380416023614, Validation Loss: -0.2932595908641815
Epoch: 75, Train Loss: -0.7722367440274522, Validation Loss: -0.27646809816360474
Epoch: 76, Train Loss: -0.7656518145865092, Validation Loss: -0.3456951975822449
Epoch: 77, Train Loss: -0.7680892254207571, Validation Loss: -0.2865344285964966
Epoch: 78, Train Loss: -0.7913184180362552, Validation Loss: -0.3381485044956207
Epoch: 79, Train Loss: -0.7243274976066705, Validation Loss: -0.4332309663295746
Epoch: 80, Train Loss: -0.7810252427327516, Validation Loss: -0.3211747705936432
Epoch: 81, Train Loss: -0.7518140862190678, Validation Loss: -0.24063703417778015
Epoch: 82, Train Loss: -0.7764373653338239, Validation Loss: -0.30405524373054504
Epoch: 83, Train Loss: -0.7799341393248206, Validation Loss: -0.2795848548412323
Epoch: 84, Train Loss: -0.7999927488804245, Validation Loss: -0.3338538408279419
Epoch: 85, Train Loss: -0.7713040916300293, Validation Loss: -0.3030426800251007
Epoch: 86, Train Loss: -0.7660665954766077, Validation Loss: -0.24844783544540405
Epoch: 87, Train Loss: -0.8009564728129726, Validation Loss: -0.32311829924583435
Epoch: 88, Train Loss: -0.7532398232174229, Validation Loss: -0.2922392785549164
Epoch: 89, Train Loss: -0.7781599140350434, Validation Loss: -0.32084497809410095
Epoch: 90, Train Loss: -0.7876966874375891, Validation Loss: -0.33678463101387024
Epoch: 91, Train Loss: -0.7539157169308084, Validation Loss: -0.2692912817001343
Epoch: 92, Train Loss: -0.8127271588920946, Validation Loss: -0.2961810529232025
Epoch: 93, Train Loss: -0.7580213219504887, Validation Loss: -0.2582748830318451
Epoch: 94, Train Loss: -0.7841554037379114, Validation Loss: -0.23303906619548798
Epoch: 95, Train Loss: -0.7872588764034535, Validation Loss: -0.4430274963378906
Epoch: 96, Train Loss: -0.7061652310578227, Validation Loss: -0.46333345770835876
Epoch: 97, Train Loss: -0.7613762019827567, Validation Loss: -0.4466666877269745
Epoch: 98, Train Loss: -0.8050338632017761, Validation Loss: -0.4433349668979645
Epoch: 99, Train Loss: -0.6978254634962503, Validation Loss: -0.4399999976158142
Epoch: 100, Train Loss: -0.7707321303815073, Validation Loss: -0.449360728263855
Epoch: 101, Train Loss: -0.7815611401888709, Validation Loss: -0.4358745813369751
Epoch: 102, Train Loss: -0.7991877362126745, Validation Loss: -0.4521677792072296
Epoch: 103, Train Loss: -0.8149309334946833, Validation Loss: -0.4599730968475342
Epoch: 104, Train Loss: -0.6699445420403329, Validation Loss: -0.42301440238952637
Epoch: 105, Train Loss: -0.648824105643535, Validation Loss: -0.31222617626190186
Epoch: 106, Train Loss: -0.7672863415392049, Validation Loss: -0.34686198830604553
Epoch: 107, Train Loss: -0.7656192872471719, Validation Loss: -0.4465844929218292
Epoch: 108, Train Loss: -0.797749420270246, Validation Loss: -0.45260006189346313
Epoch: 109, Train Loss: -0.7634154759200031, Validation Loss: -0.32598578929901123
Epoch: 110, Train Loss: -0.7941301991483293, Validation Loss: -0.49666666984558105
Epoch: 111, Train Loss: -0.7150026845843886, Validation Loss: -0.4404999017715454
Epoch: 112, Train Loss: -0.8214227773453933, Validation Loss: -0.4599999189376831
Epoch: 113, Train Loss: -0.8333525479764747, Validation Loss: -0.4245259761810303
Epoch: 114, Train Loss: -0.7991826909313239, Validation Loss: -0.4441348910331726
Epoch: 115, Train Loss: -0.8022479528278014, Validation Loss: -0.4699106514453888
Epoch: 116, Train Loss: -0.6943778365723455, Validation Loss: -0.27438831329345703
Epoch: 117, Train Loss: -0.7404041311346576, Validation Loss: -0.4599999487400055
Epoch: 118, Train Loss: -0.8042899232985032, Validation Loss: -0.4699999988079071
Epoch: 119, Train Loss: -0.7700194882628518, Validation Loss: -0.44999954104423523
Epoch: 120, Train Loss: -0.734591396888506, Validation Loss: -0.31638696789741516
Epoch: 121, Train Loss: -0.705813724552268, Validation Loss: -0.28729820251464844
Epoch: 122, Train Loss: -0.7307376453242967, Validation Loss: -0.3958166837692261
Epoch: 123, Train Loss: -0.7292574917643401, Validation Loss: -0.4766598045825958
Epoch: 124, Train Loss: -0.7510576013786098, Validation Loss: -0.3264671564102173
Epoch: 125, Train Loss: -0.759552793373795, Validation Loss: -0.24722446501255035
Epoch: 126, Train Loss: -0.7124671385654443, Validation Loss: -0.36516231298446655
Epoch: 127, Train Loss: -0.6980107697471619, Validation Loss: -0.3134559988975525
Epoch: 128, Train Loss: -0.6418371459809029, Validation Loss: -0.3808421194553375
Epoch: 129, Train Loss: -0.6439479840849165, Validation Loss: -0.23569242656230927
Epoch: 130, Train Loss: -0.6089161144962342, Validation Loss: -0.31448331475257874
Epoch: 131, Train Loss: -0.6033330708159059, Validation Loss: -0.3144969046115875
Epoch: 132, Train Loss: -0.7345517141567143, Validation Loss: -0.2784538269042969
Epoch: 133, Train Loss: -0.7814713428924618, Validation Loss: -0.3593187630176544
Epoch: 134, Train Loss: -0.8024921639872703, Validation Loss: -0.3458434045314789
Epoch: 135, Train Loss: -0.7748473071044059, Validation Loss: -0.4533333480358124
Epoch: 136, Train Loss: -0.708056445028468, Validation Loss: -0.46000000834465027
Epoch: 137, Train Loss: -0.7777568323512771, Validation Loss: -0.45000001788139343
Epoch: 138, Train Loss: -0.767592367864352, Validation Loss: -0.45336228609085083
Epoch: 139, Train Loss: -0.740099707086896, Validation Loss: -0.49000000953674316
Epoch: 140, Train Loss: -0.7453619769725434, Validation Loss: -0.46000000834465027
Epoch: 141, Train Loss: -0.7533472400249355, Validation Loss: -0.4566666781902313
Epoch: 142, Train Loss: -0.7930402161725302, Validation Loss: -0.4699999988079071
Epoch: 143, Train Loss: -0.738643429751174, Validation Loss: -0.43666717410087585
Epoch: 144, Train Loss: -0.7458947854656819, Validation Loss: -0.4368903338909149
Epoch: 145, Train Loss: -0.7561461074581469, Validation Loss: -0.4533333480358124
Epoch: 146, Train Loss: -0.8032197305253168, Validation Loss: -0.4563659727573395
Epoch: 147, Train Loss: -0.6908252644663075, Validation Loss: -0.4466666877269745
Epoch: 148, Train Loss: -0.6876334969520305, Validation Loss: -0.393391877412796
Epoch: 149, Train Loss: -0.7789698649778761, Validation Loss: -0.4566666781902313
Epoch: 150, Train Loss: -0.8043928084037291, Validation Loss: -0.4633333384990692
Epoch: 151, Train Loss: -0.6903370636158588, Validation Loss: -0.3950871229171753
