Epoch: 0, Train Loss: -0.3916865807262042, Validation Loss: -0.47512608766555786
Epoch: 101, Train Loss: -0.6384080750205754, Validation Loss: -0.6333333253860474
Epoch: 102, Train Loss: -0.6428664327591623, Validation Loss: -0.6453202366828918
Epoch: 103, Train Loss: -0.646590793818032, Validation Loss: -0.6372731924057007
Epoch: 104, Train Loss: -0.6270745628632448, Validation Loss: -0.6432760953903198
Epoch: 105, Train Loss: -0.6426960032971756, Validation Loss: -0.6400003433227539
Epoch: 106, Train Loss: -0.643163866959086, Validation Loss: -0.6399989724159241
Epoch: 107, Train Loss: -0.6407665476345085, Validation Loss: -0.6468979120254517
Epoch: 108, Train Loss: -0.6432635807817659, Validation Loss: -0.6466666460037231
Epoch: 109, Train Loss: -0.6432467744079552, Validation Loss: -0.6501457691192627
Epoch: 110, Train Loss: -0.6476592980538736, Validation Loss: -0.6499966382980347
Epoch: 111, Train Loss: -0.6450596142267095, Validation Loss: -0.6403743028640747
Epoch: 112, Train Loss: -0.6404678483493645, Validation Loss: -0.6435897350311279
Epoch: 113, Train Loss: -0.6466187039495115, Validation Loss: -0.6455613970756531
Epoch: 114, Train Loss: -0.6359690789979845, Validation Loss: -0.6427348256111145
Epoch: 115, Train Loss: -0.6300025996462606, Validation Loss: -0.643333375453949
Epoch: 116, Train Loss: -0.6247893920722694, Validation Loss: -0.6399998664855957
Epoch: 117, Train Loss: -0.6301593546119403, Validation Loss: -0.6466411352157593
Epoch: 118, Train Loss: -0.6303311776842196, Validation Loss: -0.6466667056083679
Epoch: 119, Train Loss: -0.6409686019311029, Validation Loss: -0.643333375453949
Epoch: 120, Train Loss: -0.6477759751709289, Validation Loss: -0.6462249755859375
Epoch: 121, Train Loss: -0.6455555802771633, Validation Loss: -0.646277666091919
Epoch: 122, Train Loss: -0.6396995689108039, Validation Loss: -0.6404390335083008
Epoch: 123, Train Loss: -0.6355481086732346, Validation Loss: -0.6410006284713745
Epoch: 124, Train Loss: -0.645196294237915, Validation Loss: -0.6449227333068848
Epoch: 125, Train Loss: -0.6488584305512505, Validation Loss: -0.6433336734771729
Epoch: 126, Train Loss: -0.6510858829699804, Validation Loss: -0.6499828100204468
Epoch: 127, Train Loss: -0.6457973687249775, Validation Loss: -0.6466755867004395
Epoch: 128, Train Loss: -0.6421894018287531, Validation Loss: -0.6466667056083679
Epoch: 129, Train Loss: -0.6488951171498718, Validation Loss: -0.6456867456436157
Epoch: 130, Train Loss: -0.6466624004999547, Validation Loss: -0.6466667652130127
Epoch: 131, Train Loss: -0.6420525383619574, Validation Loss: -0.6564240455627441
Epoch: 132, Train Loss: -0.6395885298524263, Validation Loss: -0.6402368545532227
Epoch: 133, Train Loss: -0.6447472028242806, Validation Loss: -0.6466662883758545
Epoch: 134, Train Loss: -0.6465063235922534, Validation Loss: -0.6533142924308777
Epoch: 135, Train Loss: -0.6180384964273399, Validation Loss: -0.6433330178260803
