Epoch: 0, Train Loss: -0.4405364978512646, Validation Loss: -0.6359109878540039
Epoch: 57, Train Loss: -0.810211493283113, Validation Loss: -0.8319119811058044
Epoch: 58, Train Loss: -0.8479801385199485, Validation Loss: -0.8258506059646606
Epoch: 59, Train Loss: -0.8231538927924791, Validation Loss: -0.8042773604393005
Epoch: 60, Train Loss: -0.8354618058368731, Validation Loss: -0.8333103060722351
Epoch: 61, Train Loss: -0.8420345445548965, Validation Loss: -0.8130742907524109
Epoch: 62, Train Loss: -0.8590413863047374, Validation Loss: -0.8074385523796082
Epoch: 63, Train Loss: -0.835773621701362, Validation Loss: -0.7821311354637146
Epoch: 64, Train Loss: -0.8395431457863981, Validation Loss: -0.8344352841377258
Epoch: 65, Train Loss: -0.8724064833884884, Validation Loss: -0.8346019387245178
Epoch: 66, Train Loss: -0.8514837700660681, Validation Loss: -0.7601643204689026
Epoch: 67, Train Loss: -0.8309942963676908, Validation Loss: -0.8527551293373108
Epoch: 68, Train Loss: -0.8643206602885123, Validation Loss: -0.8543270826339722
Epoch: 69, Train Loss: -0.8829421222910934, Validation Loss: -0.8514962196350098
Epoch: 70, Train Loss: -0.8668930858042104, Validation Loss: -0.8465140461921692
Epoch: 71, Train Loss: -0.8819695978597099, Validation Loss: -0.852419376373291
Epoch: 72, Train Loss: -0.8713364974712214, Validation Loss: -0.8452286720275879
Epoch: 73, Train Loss: -0.8737925335741262, Validation Loss: -0.8218299746513367
Epoch: 74, Train Loss: -0.8362709588667823, Validation Loss: -0.7428815960884094
Epoch: 75, Train Loss: -0.8459522913356672, Validation Loss: -0.8487221598625183
Epoch: 76, Train Loss: -0.8967232394141359, Validation Loss: -0.8427090644836426
Epoch: 77, Train Loss: -0.8885271544836831, Validation Loss: -0.8387058973312378
Epoch: 78, Train Loss: -0.8907634606330213, Validation Loss: -0.854402482509613
Epoch: 79, Train Loss: -0.8948352897467876, Validation Loss: -0.8394649028778076
Epoch: 80, Train Loss: -0.9017455791501146, Validation Loss: -0.8270675539970398
Epoch: 81, Train Loss: -0.9052344872617901, Validation Loss: -0.8516507148742676
Epoch: 82, Train Loss: -0.8905621254063955, Validation Loss: -0.8455327153205872
Epoch: 83, Train Loss: -0.785469040045954, Validation Loss: -0.7485405802726746
Epoch: 84, Train Loss: -0.8829432227128289, Validation Loss: -0.8538599014282227
Epoch: 85, Train Loss: -0.8992684450347889, Validation Loss: -0.8490857481956482
Epoch: 86, Train Loss: -0.9066259657867456, Validation Loss: -0.8518204092979431
Epoch: 87, Train Loss: -0.9022529098404121, Validation Loss: -0.8572773337364197
Epoch: 88, Train Loss: -0.9173543120511969, Validation Loss: -0.7902082800865173
Epoch: 89, Train Loss: -0.8875528931706325, Validation Loss: -0.8477989435195923
Epoch: 90, Train Loss: -0.9128702582290208, Validation Loss: -0.8364219665527344
Epoch: 91, Train Loss: -0.9103906154792186, Validation Loss: -0.8532274961471558
Epoch: 92, Train Loss: -0.9216735361679171, Validation Loss: -0.8523597121238708
Epoch: 93, Train Loss: -0.9208605425047554, Validation Loss: -0.8463329672813416
Epoch: 94, Train Loss: -0.920864970477084, Validation Loss: -0.8317391872406006
Epoch: 95, Train Loss: -0.8975848508034028, Validation Loss: -0.850609540939331
Epoch: 96, Train Loss: -0.9044150645415223, Validation Loss: -0.8560445308685303
Epoch: 97, Train Loss: -0.881920041469657, Validation Loss: -0.8570186495780945
Epoch: 98, Train Loss: -0.9233012068194208, Validation Loss: -0.8330982327461243
Epoch: 99, Train Loss: -0.9062176789023205, Validation Loss: -0.8382700085639954
Epoch: 100, Train Loss: -0.9128047281544541, Validation Loss: -0.7850258350372314
Epoch: 101, Train Loss: -0.896069728619177, Validation Loss: -0.8462519645690918
Epoch: 102, Train Loss: -0.9026034811192633, Validation Loss: -0.7987288236618042
Epoch: 103, Train Loss: -0.9174942487123768, Validation Loss: -0.8513218760490417
Epoch: 104, Train Loss: -0.917764446463526, Validation Loss: -0.7862787842750549
Epoch: 105, Train Loss: -0.9128629273477783, Validation Loss: -0.8475268483161926
Epoch: 106, Train Loss: -0.9321747707450082, Validation Loss: -0.853926420211792
Epoch: 107, Train Loss: -0.9118118835020096, Validation Loss: -0.853195309638977
Epoch: 108, Train Loss: -0.9153398200701706, Validation Loss: -0.8481680154800415
Epoch: 109, Train Loss: -0.8982677785699246, Validation Loss: -0.8185855746269226
Epoch: 110, Train Loss: -0.9095536253224691, Validation Loss: -0.8438394665718079
Epoch: 111, Train Loss: -0.9256309100880166, Validation Loss: -0.8457964062690735
Epoch: 112, Train Loss: -0.9357482463453859, Validation Loss: -0.852939248085022
Epoch: 113, Train Loss: -0.9107060743084318, Validation Loss: -0.8319140076637268
Epoch: 114, Train Loss: -0.9332836694678982, Validation Loss: -0.8412017226219177
Epoch: 115, Train Loss: -0.9329537675480963, Validation Loss: -0.8525317311286926
Epoch: 116, Train Loss: -0.9151435986172436, Validation Loss: -0.8514726161956787
Epoch: 117, Train Loss: -0.9106549996962295, Validation Loss: -0.7433155179023743
Epoch: 118, Train Loss: -0.9326495399254414, Validation Loss: -0.8337956666946411
Epoch: 119, Train Loss: -0.9327527129339439, Validation Loss: -0.8226611614227295
Epoch: 120, Train Loss: -0.9346480152328046, Validation Loss: -0.8527100682258606
Epoch: 121, Train Loss: -0.9153956055728583, Validation Loss: -0.8110685348510742
Epoch: 122, Train Loss: -0.9333614417741852, Validation Loss: -0.8260602951049805
Epoch: 123, Train Loss: -0.927935134316844, Validation Loss: -0.8597040772438049
Epoch: 124, Train Loss: -0.9010180883709308, Validation Loss: -0.8433282375335693
Epoch: 125, Train Loss: -0.9390607155924557, Validation Loss: -0.8501108288764954
Epoch: 126, Train Loss: -0.9358119887662886, Validation Loss: -0.8493301868438721
Epoch: 127, Train Loss: -0.9207489854338317, Validation Loss: -0.8408463597297668
Epoch: 128, Train Loss: -0.9271296753355399, Validation Loss: -0.789316713809967
Epoch: 129, Train Loss: -0.9128037135509562, Validation Loss: -0.8492231369018555
Epoch: 130, Train Loss: -0.9374838369274523, Validation Loss: -0.8500276803970337
Epoch: 131, Train Loss: -0.9271898797814951, Validation Loss: -0.8378695845603943
Epoch: 132, Train Loss: -0.927476375356772, Validation Loss: -0.835666835308075
Epoch: 133, Train Loss: -0.9289786796279539, Validation Loss: -0.761862576007843
Epoch: 134, Train Loss: -0.9267937943723714, Validation Loss: -0.8197558522224426
Epoch: 135, Train Loss: -0.9396300870130241, Validation Loss: -0.8434076905250549
Epoch: 136, Train Loss: -0.9285182183062121, Validation Loss: -0.8405929207801819
Epoch: 137, Train Loss: -0.9236338287595366, Validation Loss: -0.8480881452560425
Epoch: 138, Train Loss: -0.9320975158713525, Validation Loss: -0.8237882852554321
Epoch: 139, Train Loss: -0.9318648504701451, Validation Loss: -0.8393767476081848
Epoch: 140, Train Loss: -0.8875358039306699, Validation Loss: -0.8411028981208801
Epoch: 141, Train Loss: -0.9465944948600111, Validation Loss: -0.8388873338699341
Epoch: 142, Train Loss: -0.9446210597030811, Validation Loss: -0.8447954058647156
Epoch: 143, Train Loss: -0.9439025406458539, Validation Loss: -0.8393955230712891
Epoch: 144, Train Loss: -0.9179950933079435, Validation Loss: -0.8397123217582703
Epoch: 145, Train Loss: -0.9385493699270865, Validation Loss: -0.8347058296203613
Epoch: 146, Train Loss: -0.9337431997388065, Validation Loss: -0.849280595779419
Epoch: 147, Train Loss: -0.9130788816995656, Validation Loss: -0.8335009217262268
Epoch: 148, Train Loss: -0.9293126036434142, Validation Loss: -0.836061954498291
Epoch: 149, Train Loss: -0.9555433386028198, Validation Loss: -0.8531385064125061
Epoch: 150, Train Loss: -0.9412011921724924, Validation Loss: -0.8520769476890564
Epoch: 151, Train Loss: -0.9011591000376571, Validation Loss: -0.8284974098205566
Epoch: 152, Train Loss: -0.9238965080898214, Validation Loss: -0.820450484752655
Epoch: 153, Train Loss: -0.933475927273343, Validation Loss: -0.8356146216392517
Epoch: 154, Train Loss: -0.9458622916062914, Validation Loss: -0.8466096520423889
Epoch: 155, Train Loss: -0.9437526557789092, Validation Loss: -0.8361785411834717
Epoch: 156, Train Loss: -0.9444309336726944, Validation Loss: -0.8344878554344177
Epoch: 157, Train Loss: -0.942167924987801, Validation Loss: -0.8142086863517761
Epoch: 158, Train Loss: -0.9477153332199457, Validation Loss: -0.846608579158783
Epoch: 159, Train Loss: -0.9430098617513096, Validation Loss: -0.8407325148582458
Epoch: 160, Train Loss: -0.8992817533104931, Validation Loss: -0.8293545842170715
Epoch: 161, Train Loss: -0.9279169509565912, Validation Loss: -0.8271841406822205
Epoch: 162, Train Loss: -0.9188889200284124, Validation Loss: -0.827954113483429
Epoch: 163, Train Loss: -0.9095225998275335, Validation Loss: -0.8390273451805115
Epoch: 164, Train Loss: -0.9406184171096482, Validation Loss: -0.8377527594566345
Epoch: 165, Train Loss: -0.936602041758384, Validation Loss: -0.8509867787361145
Epoch: 166, Train Loss: -0.925962890405347, Validation Loss: -0.810112476348877
Epoch: 167, Train Loss: -0.931963258506025, Validation Loss: -0.8340058326721191
Epoch: 168, Train Loss: -0.9032050860566491, Validation Loss: -0.8425886034965515
Epoch: 169, Train Loss: -0.923427263935411, Validation Loss: -0.7833331227302551
Epoch: 170, Train Loss: -0.9191580767890312, Validation Loss: -0.8103411793708801
Epoch: 171, Train Loss: -0.9446710130447113, Validation Loss: -0.8220383524894714
Epoch: 172, Train Loss: -0.9349778190795355, Validation Loss: -0.8175690174102783
Epoch: 173, Train Loss: -0.9363716842728014, Validation Loss: -0.8387725353240967
Epoch: 174, Train Loss: -0.9168016949619339, Validation Loss: -0.7766878604888916
Epoch: 175, Train Loss: -0.9132060575859686, Validation Loss: -0.8028783798217773
Epoch: 176, Train Loss: -0.9425536803458835, Validation Loss: -0.8438852429389954
Epoch: 177, Train Loss: -0.9576800097343098, Validation Loss: -0.8443294763565063
Epoch: 178, Train Loss: -0.9523623226565388, Validation Loss: -0.8466693758964539
Epoch: 179, Train Loss: -0.9566522507074363, Validation Loss: -0.8460519909858704
Epoch: 180, Train Loss: -0.9566666732313829, Validation Loss: -0.8464921712875366
Epoch: 181, Train Loss: -0.9577797826928172, Validation Loss: -0.843428909778595
Epoch: 182, Train Loss: -0.9333184747256832, Validation Loss: -0.809569776058197
Epoch: 183, Train Loss: -0.9386449285101608, Validation Loss: -0.8410446643829346
Epoch: 184, Train Loss: -0.9494236149206763, Validation Loss: -0.8299709558486938
Epoch: 185, Train Loss: -0.9364340984695313, Validation Loss: -0.829926609992981
